leaid,per_pupil_exp
1700114,13919.17047681254
1700115,15022.285612408628
1700116,2377035.714285714
1700118,10865200
1700119,21269.65034965035
1700120,26269.986893840105
1700122,13946.858638743455
1700123,15907.397718949462
1700125,13921.864488226815
1700126,15992.087042532146
1700152,3463913.0434782607
1700153,12020.17693620984
1700162,NA
1700165,NA
1700166,NA
1700168,NA
1700169,NA
1700170,NA
1700171,NA
1700173,NA
1700174,NA
1700175,NA
1700176,12408.282452880276
1700177,NA
1700178,NA
1700179,NA
1700180,NA
1700182,NA
1700184,NA
1700186,NA
1700188,NA
1700189,NA
1700190,NA
1700192,NA
1700194,NA
1700195,NA
1700197,NA
1700198,NA
1700202,NA
1700203,NA
1700204,NA
1700206,NA
1700208,NA
1700209,NA
1700213,NA
1700217,11965.425176878922
1700218,NA
1700220,NA
1700221,NA
1700222,13969.246281825057
1700223,12928.496759356052
1700225,3316588.2352941176
1700227,961671.4285714285
1700228,1590377.358490566
1700229,1083042.5531914893
1700246,613196.9696969697
1700255,NA
1700272,1316487.5
1700310,14249.867467750486
1700312,683644.1441441441
1700314,13948.51416724257
1700319,12279.569892473119
1700320,11388.317460317461
1700321,14575.83517634734
1700322,1609907.4074074074
1700323,26688.249400479617
1700324,12880.052531737925
1700325,1920138.888888889
1700326,13868.231364275669
1700329,3125153.846153846
1700330,14635.435168738899
1700332,12319.413303437967
1701381,17491.387559808612
1701382,10625.727213962507
1701383,791314.4758735441
1701384,13320.431296654686
1701385,10979.485912011864
1701387,14153.384060873048
1701388,14374.732334047108
1701389,2147337.8378378376
1701390,16603.481012658227
1701392,937557.2755417957
1701393,3511941.1764705884
1701395,12489.88040478381
1701397,145629.9483648881
1701400,NA
1701403,12594.266602962256
1701404,12667.23259762309
1701410,NA
1701411,NA
1701412,NA
1701413,NA
1701415,NA
1701416,23341.52139461173
1701417,11486.985726280436
1701418,14315.49815498155
1701419,11791.549295774648
1701421,754411.7647058824
1701422,11415.917843388961
1701423,NA
1701424,NA
1701425,NA
1701426,NA
1701431,NA
1701434,17681.25
1703150,12212.872833272604
1703210,15632.567849686848
1703270,9144.32401597262
1703300,15469.984992496247
1703420,18768.197088465844
1703450,14819.309123117804
1703480,18610.297689265146
1703510,13014.150943396226
1703600,14014.184517641463
1703660,14237.634127191835
1703690,13491.826381059753
1703750,10585.846153846154
1703780,13050.59777967549
1703810,13291.9874536641
1703840,13898.108088289213
1703870,19996.42701179086
1703900,20167.215170036045
1703930,14289.283212701377
1703960,12683.038348082597
1703990,11012.697396500213
1704020,24725.582504022408
1704050,16377.728857090442
1704140,18418.174239266362
1704170,25466.392645466723
1704200,20181.467181467182
1704230,17719.298245614034
1704260,14155.791931508626
1704340,11299.92737835875
1704380,NA
1704440,12445.95392793857
1704470,11413.424027208162
1704560,14220.088161209069
1704620,11442.449922958398
1704680,13636.07721426724
1704710,15390.769039852503
1704740,8879.723103547736
1704770,15557.175748273216
1704800,27663.982314858677
1704920,12717.950576128706
1704950,37997.01848539058
1705050,19913.24539301418
1705160,9428.067700987305
1705190,11678.872053872054
1705220,17131.408634029936
1705310,11072.419106317411
1705430,12921.623296158612
1705460,14569.996868149075
1705466,12697.627368033842
1705570,12003.625377643504
1705580,17202.417272940624
1705610,14520.54593913833
1705640,15513.38914951404
1705760,NA
1705790,13069.02997268081
1705820,14415.70996978852
1705880,19668.41779975278
1705910,20994.22680412371
1705950,11911.152020153086
1705970,15068.708133971291
1706000,14404.8768901908
1706060,12962.934206528711
1706090,14307.211761971175
1706120,13034.430944919075
1706180,10774.402068519716
1706270,12164.218024550022
1706390,11751.389590702374
1706420,19840.30213110332
1706450,17925.84745762712
1706480,14972.120749869535
1706510,17863.094080269726
1706540,22835.12423778974
1706600,12889.09090909091
1706750,11875.407956249448
1706840,12941.463414634147
1706880,20451.70789163722
1706930,13777.04364939903
1706960,13519.944833439424
1707010,9254.339233545283
1707050,20333.764769738216
1707170,13426.13531047266
1707200,14194.414607948442
1707290,12620.969656678855
1707320,14809.753160746539
1707440,13898.77388080981
1707650,13236.021007105344
1707740,14279.926335174954
1707770,10937.603717225356
1707830,16745.51927699845
1707860,14671.80616740088
1707950,11817.403708987162
1707980,31170.257488176565
1708010,23832.659431084627
1708040,16984.757649454215
1708070,17503.541389995575
1708100,13106.65838252045
1708130,15628.516562650024
1708160,13619.154676258993
1708220,11136.546674801708
1708250,11088.491569537173
1708280,11681.401594270856
1708310,14717.898832684825
1708340,16276.033310413324
1708370,16905.03144654088
1708400,20585.951098217985
1708430,10761.153468709897
1708460,11784.606709895686
1708500,13217.152412804588
1708550,14496.069667491187
1708580,12321.032320308732
1708610,11506.874095513747
1708640,13958.340185276544
1708730,13294.796288826139
1708790,18072.62888066078
1708970,15193.769470404985
1709100,13174.57356076759
1709150,10526.65860240067
1709170,15007.713073659854
1709180,9701.25658694771
1709210,12671.76610572837
1709270,13020.665615403768
1709300,15389.865327550788
1709330,12000.393004519552
1709400,12310.077519379845
1709420,17005.884570997634
1709510,13044.946436888682
1709540,12691.885104379218
1709600,11804.410544204244
1709810,12951.774647887323
1709850,13727.096273291925
1709930,16451.18525573501
1709960,16317.247663078324
1709990,13552.147725471548
1710200,13862.637127368953
1710240,12921.120913336794
1710290,13729.868228404099
1710340,11973.78898473789
1710380,21839.51001764767
1710410,12840.591133004926
1710440,13592.647954381886
1710470,20585.127425966803
1710530,18627.610509405607
1710570,12494.110718492344
1710650,11782.439454660505
1710690,10385.43599257885
1710740,11276.503511852503
1710790,11933.250927070458
1710800,12499.895287958116
1710820,11264.415584415585
1710830,13900.747986191023
1710860,15706.237424547284
1710950,27922.63675898375
1710980,13626.163391933816
1711010,18775.73253193088
1711100,10454.463072043498
1711220,15693.612774451098
1711250,16319.887905734902
1711290,12122.931034482759
1711350,13983.853205957657
1711370,18740.486257928118
1711400,13357.899481631734
1711520,13996.186844613918
1711610,14458.550573514078
1711700,13666.666666666666
1711730,12376.854599406528
1711790,15056.97431575862
1711850,14683.453502060036
1711880,12341.56253174845
1711910,18366.548042704628
1711980,21558.94881236012
1712000,17339.74928086935
1712030,18171.743697478993
1712060,15435.747663551401
1712090,12781.049631916409
1712120,21913.57792558817
1712150,11771.748492678726
1712210,17131.949367088608
1712240,11644.9018216229
1712330,13230.408706358978
1712420,16800.19617103208
1712450,18377.828904122453
1712480,12726.775956284153
1712510,13683.639650497138
1712540,16136.971969135533
1712570,22240.100838875125
1712700,12827.051972310735
1712720,13419.12814318656
1712760,13080.919807888225
1712810,17562.973655719958
1712840,10981.582409321556
1712870,21110.347460862926
1712930,13914.516944865958
1712960,15122.45434239916
1712990,15972.715130700248
1713050,11209.998407896832
1713140,15666.375300471389
1713170,14878.881598194508
1713230,17618.178209962294
1713240,14760.197133778614
1713260,20714.285714285714
1713290,11744.884973078806
1713320,18573.411297078
1713370,12414.519170333124
1713410,12962.105263157895
1713440,18253.888490069396
1713500,11180.690774223458
1713530,12159.57290565151
1713560,11893.713863943905
1713590,14170.582010582011
1713660,11099.20777817789
1713710,13974.662022746406
1713770,20367.61847308801
1713860,11572.08448117539
1713920,16423.779042200094
1713940,24709.415762358873
1713970,16751.66547230406
1714050,13303.704881539195
1714100,17408.003960094433
1714160,13112.340896513559
1714220,14922.243554580362
1714250,17807.558945908462
1714350,21737.01458299197
1714410,NA
1714430,11582.337590990248
1714460,19378.62634392456
1714490,30741.877318908424
1714550,18109.94669251272
1714580,25914.53099356142
1714640,12497.492477432297
1714710,11620.397932006894
1714760,20505.36440991491
1714820,21300.01663063363
1714940,11649.46619217082
1715030,25771.98887750622
1715090,10499.78947368421
1715100,13719.276296795304
1715180,14451.241453760345
1715400,12645.79039162835
1715420,16469.847953216373
1715450,24912.4218051832
1715480,11127.742893795152
1715490,12803.899082568807
1715630,15602.35197593327
1715660,16780.913978494624
1715700,13956.101057158216
1715750,17394.94301994302
1715780,17684.82654092287
1715820,10672.916065762907
1715840,15228.405599180607
1715880,15907.442888725129
1715900,14696.705115881661
1715930,16223.914699162224
1716020,11887.525562372188
1716050,15521.476510067114
1716080,14185.212791536427
1716140,12714.285714285714
1716230,13837.837837837838
1716260,21354.3661971831
1716290,13424.072265625
1716320,12551.25284738041
1716350,12731.938363085213
1716380,18831.060264502554
1716410,12984.613549618321
1716530,8875.207986688853
1716560,11216.807558428642
1716590,10402.77194456111
1716650,11523.369565217392
1716680,13704.440527155208
1716800,17125.386805297687
1716830,21256.189213085763
1716860,25935.10376362997
1716920,17907.070940863327
1716950,16854.007193581114
1717040,17550.84028978046
1717160,18602.91878172589
1717190,13296.671490593342
1717220,15194.825558604469
1717280,11270.647563704371
1717310,14818.332779807373
1717340,19438.69502868069
1717370,12520.683268162173
1717490,26833.43248066627
1717520,14968.57268771002
1717550,22156.88882133901
1717580,12129.718599862732
1717670,13067.904135338345
1717700,14416.591523895402
1717730,12328.07679122386
1717790,14458.89469342865
1717800,17854.805194805194
1717850,27235.34699748292
1718030,28226.20016273393
1718060,11622.239293259074
1718090,11771.64605137964
1718180,13421.737111007897
1718200,10764.028776978417
1718240,15324.825224041664
1718270,13459.866308753093
1718360,16643.559364759265
1718390,16713.993871297243
1718420,15516.876153643316
1718450,15289.75779196395
1718480,20452.47619047619
1718510,13177.47653806048
1718570,16666.886000987004
1718600,20684.090909090908
1718810,12030.089826983494
1718840,15900.645246247037
1718870,13341.079029103877
1718960,12564.314314314315
1718990,13962.242182302063
1719080,33720.01675292428
1719110,18893.904906423875
1719200,12945.308310991957
1719230,19969.63607948203
1719260,17919.078742608155
1719290,20790.871953796308
1719320,24824.744330257796
1719420,12932.155477031802
1719500,16148.807006946541
1719530,15363.52712291142
1719560,22646.544627807612
1719620,14609.72542443932
1719660,12334.310604791423
1719680,18175.333253272485
1719830,12691.102105225405
1719920,12720.271102895871
1719960,11308.074390666512
1719970,11986.599836333879
1720170,12597.410127560881
1720180,13142.457162056222
1720190,14198.387096774193
1720220,16739.64839232015
1720250,11914.136622390892
1720280,13077.694081475787
1720370,12458.752515090544
1720380,12693.059166469708
1720430,12163.165868238955
1720490,19565.474498208903
1720550,11728.125293069492
1720580,13531.187972880023
1720610,20527.72773133468
1720640,NA
1720760,14625.526621995747
1720790,14860.169491525423
1720880,14673.795286669012
1720910,11953.465346534653
1720970,29241.35723431498
1721000,11519.121236777868
1721030,19421.527004454343
1721130,22747.770700636942
1721180,10666.147815058226
1721270,15229.982206405693
1721300,15257.558362035974
1721390,14950.149253731342
1721420,16048.5027414593
1721450,14998.257839721255
1721510,12132.686084142395
1721590,11707809.523809524
1721600,15574.889946673347
1721630,23430.243669374104
1721680,17207.491582491584
1721720,27315.95653766329
1721750,23416.523334479993
1721780,33577.724410982024
1721840,22110.45197740113
1721870,12836.952839775679
1721900,17768.736656803627
1722020,15831.73641869294
1722050,31052.718286655683
1722080,12839.511703438235
1722110,19716.921407253325
1722130,10794.626928324064
1722150,13472.372505543237
1722300,17151.708266949903
1722350,17426.339285714286
1722500,21952.888476984863
1722530,11726.594129554656
1722620,14074.449158341316
1722710,16471.33347648701
1722740,28224.849013338502
1722770,10913.46812885538
1722800,18240.688575899843
1722830,29263.024351665732
1722860,10249.370277078086
1722870,17326.961369972123
1722920,12150.172612197928
1722950,14731.303576707065
1722980,13258.80440671844
1723050,15475.320637388262
1723070,18903.683551543443
1723090,23453.369958461746
1723100,25431.73497633717
1723160,12319.128787878788
1723200,24083.00085494443
1723250,12108.371815879636
1723350,16492.948604472767
1723460,20259.119319185
1723640,24032.336297493937
1723700,15977.21179624665
1723730,17790.070085805986
1723850,15462.739467898964
1723880,23553.9093729908
1723920,13680.930641878884
1723970,19352.192362093352
1724000,17606.03328141651
1724060,12350.94764496153
1724090,26502.246664700473
1724120,17510.526315789473
1724270,11919.081826438774
1724330,21680.706521739132
1724390,13430.14120922832
1724420,25541.781090623776
1724480,19463.58222629409
1724570,19248.073959938367
1724600,13776.803738834657
1724650,13185.198889916745
1724720,16774.207870837537
1724750,13413.575667655787
1724780,19574.882221671214
1724870,10296.143250688705
1724900,15949.793103448275
1724940,15958.418127145156
1725000,11782.49723534734
1725020,16892.861075426685
1725050,12659.963908223768
1725110,NA
1725190,15731.409168081494
1725260,12929.52380952381
1725290,15823.163988046215
1725320,16304.401993355481
1725500,18981.049807144056
1725590,11917.109790428527
1725620,11381.549880710436
1725650,17832.59341472438
1725680,16036.70140462166
1725690,11850.73827101691
1725740,10366.360317260482
1725770,14784.82742909215
1725920,12991.365731287557
1726100,14405.859375
1726180,12630.543099152965
1726190,12000
1726250,11909.09090909091
1726310,12539.921241113196
1726340,16819.30939107135
1726370,13297.684605757197
1726400,13408.834259245243
1726430,12821.178637200737
1726490,11098.581302291743
1726550,12443.194143167028
1726590,10947.946175637393
1726610,12256.742978960052
1726640,16513.725032122416
1726710,12326.338417442932
1726760,12266.558966074314
1726800,14074.049878953234
1726820,21063.532868160117
1726850,16716.21963562753
1726880,14948.349478291037
1726970,20918.71165644172
1727180,12287.825182101977
1727210,14116.351725875535
1727290,14685.941755709198
1727300,13183.145417750795
1727340,14841.835077003054
1727360,20465.923927234748
1727390,11426.442626575283
1727450,11770.082389289393
1727540,15563.111732553705
1727570,21413.615531180803
1727610,14796.58523771999
1727710,18500.339538995733
1727720,10443.57058592214
1727740,13755.220981058766
1727780,16534.42485306465
1727840,12358.561376075058
1727930,19085.918854415275
1727960,12139.033160207751
1727990,13922.661644695543
1728110,10830.842797369995
1728140,12872.405260036403
1728160,10983.565107458913
1728200,34441.41121722897
1728260,19617.822966507178
1728270,11098.108227012759
1728500,21436.86290825879
1728530,34372.688878460816
1728560,11966.633630657416
1728620,13798.16628152483
1728650,13678.325384207737
1728700,13313.077329110583
1728810,10868.882275132275
1728890,15459.553939732923
1728920,10788.491179996574
1728980,27538.010943031863
1729010,34621.92052475021
1729040,10486.404833836858
1729100,13610.627439207445
1729130,22027.80180402817
1729190,15812.298651184197
1729220,21634.4869094192
1729250,18345.80192208091
1729280,26843.16775437054
1729310,14953.651685393259
1729340,16137.322593018796
1729420,13432.910883122107
1729520,16093.959731543624
1729670,10811.548458967694
1729700,24637.57396449704
1729730,35941.69096209913
1729760,11805.520702634882
1729790,15280.864748972665
1729890,14112.811492231018
1729940,13390.688588637473
1730060,12975.021288674425
1730160,14397.910381870355
1730200,12353.753504309003
1730220,18240.575195750036
1730270,14591.261243305451
1730300,15495.479496286729
1730330,17974.453394706557
1730420,15850.891238002565
1730450,25651.81369943362
1730480,12524.494794856093
1730510,20249.875477336875
1730540,14501.531862745098
1730570,14960.078336848448
1730600,16527.901721040736
1730630,12640.242443576042
1730660,14223.052294557097
1730750,11339.098055440629
1730780,11703.127585636274
1730810,18442.131364973186
1730840,20044.62085956748
1730870,15144.075021312872
1730900,20754.956629491946
1730930,12239.91726990693
1730990,11425.545043192102
1731020,13311.67949298325
1731050,13454.480114997605
1731080,12380.776506621025
1731110,13773.670022555978
1731140,19457.357859531774
1731200,13998.387963460505
1731230,16040.028971511347
1731270,15522.258862324814
1731290,12852.473278647776
1731310,989220.5882352941
1731380,18570.431636081674
1731410,13395.768978751286
1731500,12015.640138408304
1731560,12103.37552742616
1731620,17702.18512153204
1731710,11645.4637607704
1731740,11913.279345244162
1731770,13909.09942396853
1731860,11940.768162887553
1731890,13160.153524075366
1731920,14879.125517008526
1731950,11318.201658664339
1732040,18960.069677073563
1732090,17426.435877262
1732100,12478.25336555057
1732160,12494.959151746914
1732190,14688.047512991834
1732220,17548.98843930636
1732280,11133.71266002845
1732370,13426.437072676626
1732490,11743.73795761079
1732520,16858.630564957042
1732550,13109.710896960712
1732580,28281.452693647814
1732670,11740.037610817588
1732700,16945.069875776397
1732770,13763.66792016199
1732830,14044.550327575938
1732850,18656.068945538816
1732910,19644.8115166336
1732960,14852.695052916564
1732970,16611.34727654027
1733000,13189.337902176241
1733030,11500.454959053684
1733090,12667.352067626229
1733120,15356.8170299037
1733210,15392.051264571546
1733240,16412.72360069244
1733270,23423.66068750375
1733300,14712.214225232854
1733380,19921.585552088174
1733390,20257.498770693328
1733420,22943.702230783572
1733450,13288.80738286796
1733510,21104.845814977973
1733690,14781.932793023367
1733720,33090.48663998967
1733750,15595.806218365871
1733810,20528.105314165725
1733840,14061.632238401626
1733870,22556.997359486984
1733930,11516.193181818182
1733950,11452.134831460675
1733990,19272.702407002187
1734020,24959.976881953477
1734100,10962.84853051997
1734110,10797.230906654757
1734140,15142.397425583265
1734170,14063.492063492064
1734230,12637.435268465522
1734260,13710.94359240967
1734290,17281.499202551833
1734320,12414.154589371981
1734350,11810.081100503028
1734380,17593.574031136137
1734410,14872.893425112747
1734440,13655.707253645398
1734470,14674.35601691657
1734510,16433.442327557415
1734540,11085.097192224623
1734590,9601.719197707736
1734620,42111.92392099488
1734650,19451.901565995526
1734710,18168.0467608378
1734740,17528.167497384777
1734770,21376.495726495727
1734870,16677.953058868796
1734990,15912.01649690683
1735010,16162.300063062547
1735100,25300.462249614793
1735160,10003.356794802383
1735190,11947.139122857972
1735220,26098.368087035356
1735310,13338.50797757654
1735340,15344.73248758963
1735370,13112.702305051496
1735400,12239.093723613847
1735460,16978.62552197608
1735610,20249.087591240877
1735640,21565.113059529303
1735770,10858.365019011408
1735820,22599.402730375426
1735850,34564.4305019305
1735940,11223.928735985255
1735970,15902.336987882285
1736090,11616.295894375113
1736180,12397.272013140042
1736210,12598.47036328872
1736240,14278.969957081545
1736300,18619.59993276181
1736330,13631.137724550897
1736360,15596.644529884656
1736450,21681.995903928506
1736480,18552.364318519954
1736510,10426.949115527408
1736570,13592.419456727732
1736600,12306.764052080025
1736610,13698.187877525515
1736640,10571.845794392524
1736720,14704.431818181818
1736750,19373.983159697444
1736780,12095.124282982792
1736810,14964.955016401962
1736840,12375.560538116591
1736900,13147.48962831259
1736960,13753.790005614823
1737020,12919.523099850969
1737050,13326.98365081746
1737080,16360.898394766806
1737120,12957.920792079209
1737140,19366.955727978093
1737170,15816.699233428528
1737230,12461.449676823639
1737320,10444.081251459258
1737350,12267.371510722416
1737380,10967.227414330218
1737410,14191.964285714286
1737440,11410.501193317423
1737470,11494.389438943894
1737490,12978.428139598791
1737590,10635.46370267454
1737650,11988.366336633664
1737680,15657.282118434454
1737800,NA
1737830,13940.094899169631
1737860,14906.730526846484
1737980,12580.399274047188
1738070,14767.519466073414
1738100,15763.257129389583
1738130,11243.965517241379
1738190,8988.519398258115
1738220,14171.098911935835
1738370,14917.00938521565
1738400,39737.859712230216
1738460,16438.96409652737
1738490,13825.308279506753
1738520,12912.986588158325
1738550,13621.490803484996
1738700,10623.157549950867
1738760,10923.999207292905
1738790,14071.108263933376
1738910,16778.782112274024
1738940,19634.716414709983
1738970,NA
1739030,19209.227071005917
1739090,11234.380129116971
1739120,14491.418721426966
1739180,13804.06852248394
1739390,12629.468377635198
1739420,13498.982001791677
1739450,13702.666666666666
1739480,16546.5808911127
1739510,13980.009052504527
1739600,12624.930624930625
1739630,12335.405405405405
1739660,34554.46516192346
1739780,13798.071866783523
1739870,14129.423201555412
1739930,11716.441875401413
1739960,18238.738393062697
1740070,16567.180742450568
1740080,11694.953104064314
1740140,13355.998298355076
1740200,46668.5878962536
1740220,1351300
1740260,11548.562548562548
1740290,13239.95090518564
1740320,11784.701114488349
1740350,16812.581316679676
1740410,19862.56544502618
1740440,18436.790751935518
1740470,9976.380594511173
1740480,1694833.3333333333
1740500,19610.851714699726
1740530,18132.917964693665
1740620,13688.556253017865
1740650,10415.573053368329
1740680,11413.024850042844
1740740,13700.799587309775
1740800,18545.932903821966
1740830,14119.180633147114
1740890,12646.885003693671
1740920,14290.877796901894
1740980,17490.062619112443
1741010,11958.439716312057
1741040,10317.41778319123
1741070,13108.030982470444
1741190,15365.82340063245
1741250,14857.45826960165
1741280,14283.040598905845
1741360,16750.860846668016
1741520,16787.3417721519
1741550,16035.270338554825
1741580,12038.576257705308
1741600,17469.202898550724
1741690,14905.384876386126
1741700,22374.62273641851
1741750,18945.454545454544
1741790,16378.564857405703
1741820,15609.570661896243
1741980,24852.323954609048
1742060,11988.578457213143
1742180,17129.570372366405
1742210,18783.875493490814
1742240,12792.253938173635
1742300,NA
1742310,12365.740592729946
1742450,20213.10763888889
1742480,11478.496648339233
1742510,10659.29203539823
1742570,18382.76923076923
1742600,18680.88567555355
1742630,15070.974657376924
1742660,12144.391210969767
1742690,13912.45574509173
1742720,21261.12565445026
1742790,14190.134660421545
1742840,28155.19444951616
1742900,14181.682242990653
1742960,12871.198336366
1742990,15843.323111235015
1743020,16915.13292433538
1743050,12869.51566951567
1743070,2939454.5454545454
1743110,15795.621725555222
1743330,16598.45172884519
1743380,14069.699118630331
1743800,12500.525946704067
1743860,15906.118824669034
1743890,17906.780002417112
1743960,14388.591275681403
1743962,12298.196948682385
1743963,922842.5925925926
1800006,NA
1800008,12083.14686138264
1800011,6269.433080070135
1800013,9220.035778175314
1800014,9757.920968316126
1800016,7418.037781840341
1800018,12546.659867414584
1800021,7814.392803598201
1800023,NA
1800024,NA
1800025,10180.945347119645
1800027,13184.518013631938
1800028,9559.109874826147
1800030,10059.237161730236
1800033,10073.170731707318
1800037,9170.19133937563
1800038,NA
1800041,NA
1800042,8714.569031273837
1800043,7849.59349593496
1800045,13232.943191550099
1800046,12259.109311740891
1800048,8816.246056782335
1800051,11130.233786818122
1800052,14984.265063323526
1800054,11389.942074776198
1800056,8362.767154105737
1800057,10067.508710801394
1800058,9863.14791403287
1800059,28254.437869822486
1800060,12847.636574970942
1800061,6967.139959432048
1800064,11126.856435643564
1800065,7775.442477876106
1800067,9972.409298283728
1800071,9577.397910731244
1800072,10289.850998032049
1800074,9412.403100775195
1800077,7961.2782496041455
1800081,5342.307692307692
1800082,NA
1800083,9414.852752880923
1800086,11368.19360414866
1800087,9853.016142735769
1800088,9068.74154262517
1800093,6563.448109800144
1800094,10784.664707453914
1800098,5603.90605054889
1800099,7895.649779735682
1800101,18597.627737226278
1800102,12115.812917594654
1800105,118832.11678832117
1800106,6965.056526207605
1800107,10906.410695920466
1800108,14841.876629018245
1800112,12032.462391132225
1800113,14108.715184186882
1800116,6425.099206349207
1800118,12899.190938511327
1800119,12676.565874730022
1800120,10491.226938459553
1800121,13163.120567375887
1800122,NA
1800123,NA
1800124,NA
1800126,18983.35523434078
1800127,15934.997644842204
1800128,10155.01519756839
1800129,NA
1800131,11437.017994858612
1800134,6095.302013422819
1800135,6296.740994854203
1800136,14995.670995670996
1800137,9002.167630057804
1800138,5939.140145170296
1800139,8525.482093663912
1800141,7850.155624722099
1800142,6584.041857423153
1800145,NA
1800146,17597.06470980654
1800147,10035.749751737836
1800148,9985.563041385947
1800149,14409.89010989011
1800150,10891.666563125133
1800152,16592.233009708736
1800158,10643.852978453739
1800159,7038.862559241707
1800160,12274.021352313168
1800161,10718.950064020486
1800163,8467.054263565891
1800164,24312.101910828027
1800165,9151.685393258427
1800166,10976.798143851509
1800167,14525.229357798165
1800168,11201.680672268907
1800169,8657.60197775031
1800170,NA
1800172,NA
1800173,18886.04651162791
1800175,8606.796116504855
1800176,14627.906976744185
1800177,8641.752577319588
1800179,6499.650104968509
1800180,10073.579109062981
1800181,12469.87951807229
1800182,17507.69230769231
1800183,19675.49668874172
1800184,64923.07692307692
1800185,19880
1800186,5624.070317782285
1800187,25621.428571428572
1800188,23647.058823529413
1800189,10383.333333333334
1800190,10247.50499001996
1800191,4402.777777777777
1800210,10128.905785909468
1800240,10484.741280731847
1800270,10164.707462887083
1800330,11285.035001981245
1800360,12654.361886732922
1800390,10342.407220701905
1800420,10101.859590472211
1800480,11798.96023153607
1800570,10007.244843997885
1800600,9165.153524431296
1800630,11253.589919816724
1800660,10725.589728277098
1800690,10494.813092470042
1800720,10369.971362334652
1800750,9896.055103318722
1800840,10964.914298861153
1800900,9717.909192825113
1800960,12540.488127897077
1801020,10259.793144798641
1801050,10075.402547464551
1801060,9844.323328471635
1801170,10195.131086142323
1801200,10893.072880390046
1801230,12596.74134419552
1801290,9900.64736558173
1801410,10628.47081132331
1801440,10419.252035017662
1801560,9622.426868905743
1801590,11075.049597995197
1801710,10260.514018691589
1801740,11089.477897358356
1801770,10655.948553054663
1801890,10519.810639492898
1801920,13156.557377049181
1802040,10900.155520995335
1802130,11746.99862231844
1802160,9823.269513991163
1802190,10073.28549582402
1802220,11511.871893981226
1802280,9720.552783539833
1802400,11127.226411249236
1802430,9599.152629947297
1802440,11137.633347721527
1802460,12615.06116207951
1802490,9812.576197478727
1802520,14077.00312174818
1802550,10263.806570632336
1802610,10226.298374334629
1802640,11426.116730539674
1802660,9869.67428218586
1802700,11108.24345146379
1802800,10807.990306505564
1802830,10364.616082714809
1802850,10323.088739715073
1802880,13940.58538295262
1802910,10190.75502893359
1802940,10388.006150691954
1802970,9910.40783898305
1803000,10764.572977858112
1803030,9228.840516434853
1803060,22714.03184532272
1803090,9983.843405313033
1803120,11217.842741935483
1803150,10141.714725105729
1803180,10433.093679579353
1803210,11586.555866381439
1803240,10431.894430776112
1803270,11966.220426918542
1803300,10595.037896731406
1803330,11035.643125968563
1803450,11987.757556603194
1803480,9972.85155306507
1803510,11624.639398310324
1803570,10560.351455244372
1803630,11690.07889090394
1803660,10789.553083160476
1803690,10462.536051715564
1803700,9849.566090511367
1803720,9413.369068264228
1803750,9148.614862602406
1803780,13714.589577492023
1803810,10669.018862803638
1803840,11852.606932785107
1803870,14386.562738667506
1803930,13950.276836244842
1803940,10948.885830140247
1803960,12425.586817969843
1803990,10196.649781834596
1804050,11449.1306839893
1804080,10481.347982802798
1804110,9567.069277428967
1804140,9575.318694520456
1804170,9489.110490626246
1804230,15275.405343685774
1804260,10645.877565463552
1804320,11860.228743758624
1804350,9717.046206179723
1804470,10130.76531212038
1804500,11319.167389418908
1804560,10100.925531267125
1804590,10133.877734492058
1804620,11985.247238490621
1804710,9774.180465181893
1804770,16081.848059061682
1804800,11030.580004513653
1804980,11194.761986009213
1805190,11669.714092226948
1805280,9811.350439085787
1805340,10245.304263268335
1805370,12159.767131303735
1805400,13962.781023795515
1805450,11699.840853108433
1805460,12791.416612032881
1805520,10524.320821955847
1805550,11774.005605769533
1805580,11027.584941435518
1805670,11823.44902978956
1805700,11087.445748271983
1805790,11589.489804599983
1805880,10426.079656748438
1805910,10021.310004486317
1806030,13176.786597865272
1806060,10213.837136277998
1806080,11461.103369128617
1806090,10534.678819444445
1806120,10817.736864283168
1806240,10095.552013909011
1806270,10035.785672835127
1806390,NA
1806480,11901.179530045509
1806510,10037.53867709732
1806570,12250.571296163127
1806600,10113.093597869018
1806630,10507.217903818228
1806660,9240.053050397877
1806840,13810.096577663722
1806870,10815.084324972177
1806900,9561.57310776667
1807020,9876.953399971842
1807080,10571.514483311617
1807110,11115.933798474769
1807140,9273.724033255556
1807230,8763.94590156851
1807260,10330.720303520617
1807290,13450.363522125483
1807320,13280.891815053119
1807350,10483.906029989377
1807380,9851.459118394532
1807410,11653.492647058823
1807440,12619.252196568641
1807470,9280.409587037246
1807560,10242.136541527758
1807620,9419.419308277355
1807650,11524.381665532108
1807680,12139.833359209233
1807710,10815.426251691475
1807770,12628.345932582133
1807800,10511.79187940676
1807830,10945.999705318993
1807860,10808.349292941017
1807890,9562.548866301799
1807900,10758.454586085316
1807920,11338.379648831744
1807950,10841.935483870968
1807980,9862.207602339182
1808010,9418.223953453971
1808040,10684.864104967197
1808070,12209.828076350344
1808100,9861.329482860046
1808120,10324.919830350678
1808130,11377.792027359197
1808160,10550.661143858531
1808190,10007.125679166296
1808220,9722.138400685071
1808250,9048.667456105726
1808280,9541.57103723995
1808310,9911.681696151993
1808320,312065.64245810057
1808340,11484.976278334212
1808460,12015.091342335187
1808490,11206.836973960262
1808640,11040.920881971466
1808760,10115.848294130727
1808820,11598.808136631487
1808850,9776.842676801954
